id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
janesville.data.socrata.com,,https://janesville.data.socrata.com,socrata,Open data portal,,,,,,https://janesville.data.socrata.com/api,42,active
jcps.data.socrata.com,,https://jcps.data.socrata.com,socrata,Open data portal,,,,,,https://jcps.data.socrata.com/api,0,active
jefferson-city-pd-mo.data.socrata.com,,https://jefferson-city-pd-mo.data.socrata.com,socrata,Open data portal,,,,,,https://jefferson-city-pd-mo.data.socrata.com/api,0,active
jerseyvillagetx.data.socrata.com,,https://jerseyvillagetx.data.socrata.com,socrata,Open data portal,,,,,,https://jerseyvillagetx.data.socrata.com/api,2,active
johnstonia.data.socrata.com,,https://johnstonia.data.socrata.com,socrata,Open data portal,,,,,,https://johnstonia.data.socrata.com/api,5,active
kalcounty.data.socrata.com,,https://kalcounty.data.socrata.com,socrata,Open data portal,,,,,,https://kalcounty.data.socrata.com/api,0,active
kc-performance.demo.socrata.com,Government Financial Reports App | Open Data Portal,https://kc-performance.demo.socrata.com,socrata,Open data portal,federal,US,United States,Socrata,Business,https://kc-performance.demo.socrata.com/api,8,active
kirklandwa-scgc.data.socrata.com,,https://kirklandwa-scgc.data.socrata.com,socrata,Open data portal,,,,,,https://kirklandwa-scgc.data.socrata.com/api,2,active
kirklandwa.data.socrata.com,,https://kirklandwa.data.socrata.com,socrata,Open data portal,,,,,,https://kirklandwa.data.socrata.com/api,2,active
klamathfallspd.data.socrata.com,,https://klamathfallspd.data.socrata.com,socrata,Open data portal,,,,,,https://klamathfallspd.data.socrata.com/api,0,active
ksopendata.ksrevenue.gov,,https://ksopendata.ksrevenue.gov,socrata,Open data portal,,,,,,https://ksopendata.ksrevenue.gov/api,0,active
lacoso.data.socrata.com,,https://lacoso.data.socrata.com,socrata,Open data portal,,,,,,https://lacoso.data.socrata.com/api,8,active
lafayettecsdgovla-train.data.socrata.com,,https://lafayettecsdgovla-train.data.socrata.com,socrata,Open data portal,,,,,,https://lafayettecsdgovla-train.data.socrata.com/api,3,active
lafayettecsdgovla.data.socrata.com,,https://lafayettecsdgovla.data.socrata.com,socrata,Open data portal,,,,,,https://lafayettecsdgovla.data.socrata.com/api,0,active
lafourchegov.data.socrata.com,,https://lafourchegov.data.socrata.com,socrata,Open data portal,,,,,,https://lafourchegov.data.socrata.com/api,0,active
lafourcheparishsheriff.data.socrata.com,,https://lafourcheparishsheriff.data.socrata.com,socrata,Open data portal,,,,,,https://lafourcheparishsheriff.data.socrata.com/api,0,active
lakelandfl-pd.data.socrata.com,,https://lakelandfl-pd.data.socrata.com,socrata,Open data portal,,,,,,https://lakelandfl-pd.data.socrata.com/api,0,active
laramiecounty-sd.data.socrata.com,,https://laramiecounty-sd.data.socrata.com,socrata,Open data portal,,,,,,https://laramiecounty-sd.data.socrata.com/api,0,active
laramiecounty.data.socrata.com,,https://laramiecounty.data.socrata.com,socrata,Open data portal,,,,,,https://laramiecounty.data.socrata.com/api,5,active
lawrenceks.data.socrata.com,,https://lawrenceks.data.socrata.com,socrata,Open data portal,,,,,,https://lawrenceks.data.socrata.com/api,0,active
lawtonok.data.socrata.com,,https://lawtonok.data.socrata.com,socrata,Open data portal,,,,,,https://lawtonok.data.socrata.com/api,0,active
lemooreca.data.socrata.com,,https://lemooreca.data.socrata.com,socrata,Open data portal,,,,,,https://lemooreca.data.socrata.com/api,0,active
lomalindaca.data.socrata.com,,https://lomalindaca.data.socrata.com,socrata,Open data portal,,,,,,https://lomalindaca.data.socrata.com/api,0,active
longviewtexas.data.socrata.com,,https://longviewtexas.data.socrata.com,socrata,Open data portal,,,,,,https://longviewtexas.data.socrata.com/api,0,active
losgatosca.data.socrata.com,,https://losgatosca.data.socrata.com,socrata,Open data portal,,,,,,https://losgatosca.data.socrata.com/api,0,active
lrstat.littlerock.gov,City of Little Rock Open Data and Performance,https://lrstat.littlerock.gov,socrata,Open data portal,local,US,United States,City of Little Rock,Local government,https://lrstat.littlerock.gov/api,86,active
lvmwd.data.socrata.com,,https://lvmwd.data.socrata.com,socrata,Open data portal,,,,,,https://lvmwd.data.socrata.com/api,0,active
lynnfieldma.data.socrata.com,,https://lynnfieldma.data.socrata.com,socrata,Open data portal,,,,,,https://lynnfieldma.data.socrata.com/api,0,active
lynnwoodwa.data.socrata.com,,https://lynnwoodwa.data.socrata.com,socrata,Open data portal,,,,,,https://lynnwoodwa.data.socrata.com/api,0,active
mahoningcounty.data.socrata.com,,https://mahoningcounty.data.socrata.com,socrata,Open data portal,,,,,,https://mahoningcounty.data.socrata.com/api,0,active
manhattanbeach-ca.data.socrata.com,,https://manhattanbeach-ca.data.socrata.com,socrata,Open data portal,,,,,,https://manhattanbeach-ca.data.socrata.com/api,0,active
mansfieldma.data.socrata.com,,https://mansfieldma.data.socrata.com,socrata,Open data portal,,,,,,https://mansfieldma.data.socrata.com/api,0,active
marysville-oh-of.data.socrata.com,,https://marysville-oh-of.data.socrata.com,socrata,Open data portal,,,,,,https://marysville-oh-of.data.socrata.com/api,0,active
marysvillewa.data.socrata.com,,https://marysvillewa.data.socrata.com,socrata,Open data portal,,,,,,https://marysvillewa.data.socrata.com/api,0,active
mercedca.data.socrata.com,,https://mercedca.data.socrata.com,socrata,Open data portal,,,,,,https://mercedca.data.socrata.com/api,0,active
mercedcountyca-sheriff.data.socrata.com,,https://mercedcountyca-sheriff.data.socrata.com,socrata,Open data portal,,,,,,https://mercedcountyca-sheriff.data.socrata.com/api,0,active
mesa-az.demo.socrata.com,,https://mesa-az.demo.socrata.com,socrata,Open data portal,,,,,,https://mesa-az.demo.socrata.com/api,30,active
metroairports.data.socrata.com,MAC Sustainability | Sustainability - Metro Airports,https://metroairports.data.socrata.com,socrata,Open data portal,local,US,United States,Metropolitan Airports Commission (MAC),Local government,https://metroairports.data.socrata.com/api,6,active
mi-treasury.data.socrata.com,MICommunity Financial Dashboard,https://mi-treasury.data.socrata.com,socrata,Open data portal,state,US,United States,Michigan Treasury,Central government,https://mi-treasury.data.socrata.com/api,31,active
miami.demo.socrata.com,,https://miami.demo.socrata.com,socrata,Open data portal,,,,,,https://miami.demo.socrata.com/api,3,active
michigan-data.demo.socrata.com,Rally - Open Data Portal | Open Data Portal,https://michigan-data.demo.socrata.com,socrata,Open data portal,state,US,United States,Socrata (Demo),Business,https://michigan-data.demo.socrata.com/api,22,active
midashboard-staging-sandbox.demo.socrata.com,,https://midashboard-staging-sandbox.demo.socrata.com,socrata,Open data portal,,,,,,https://midashboard-staging-sandbox.demo.socrata.com/api,0,active
midashboard-staging.demo.socrata.com,Michigan - Open Performance Portal | Tyler Data & Insights,https://midashboard-staging.demo.socrata.com,socrata,Open data portal,federal,US,United States,Socrata,Business,https://midashboard-staging.demo.socrata.com/api,9,active
middleborough-ma.data.socrata.com,,https://middleborough-ma.data.socrata.com,socrata,Open data portal,,,,,,https://middleborough-ma.data.socrata.com/api,0,active
midpenopenspace.data.socrata.com,,https://midpenopenspace.data.socrata.com,socrata,Open data portal,,,,,,https://midpenopenspace.data.socrata.com/api,0,active
minotnd-pd.data.socrata.com,,https://minotnd-pd.data.socrata.com,socrata,Open data portal,,,,,,https://minotnd-pd.data.socrata.com/api,0,active
miramarfl.data.socrata.com,,https://miramarfl.data.socrata.com,socrata,Open data portal,,,,,,https://miramarfl.data.socrata.com/api,0,active
mischooldata.data.socrata.com,Open Data Portal | Rally - Open Data Portal,https://mischooldata.data.socrata.com,socrata,Open data portal,federal,UG,Uganda,African Centre for Media Excellence,Civil society,https://mischooldata.data.socrata.com/api,29,active
missouricitytx.data.socrata.com,,https://missouricitytx.data.socrata.com,socrata,Open data portal,,,,,,https://missouricitytx.data.socrata.com/api,0,active
mobileal.data.socrata.com,,https://mobileal.data.socrata.com,socrata,Open data portal,,,,,,https://mobileal.data.socrata.com/api,0,active
montebelloca-pd.data.socrata.com,,https://montebelloca-pd.data.socrata.com,socrata,Open data portal,,,,,,https://montebelloca-pd.data.socrata.com/api,0,active
montereyparkca.data.socrata.com,,https://montereyparkca.data.socrata.com,socrata,Open data portal,,,,,,https://montereyparkca.data.socrata.com/api,0,active
montgomery-al.data.socrata.com,,https://montgomery-al.data.socrata.com,socrata,Open data portal,,,,,,https://montgomery-al.data.socrata.com/api,0,active
montrosecounty.data.socrata.com,,https://montrosecounty.data.socrata.com,socrata,Open data portal,,,,,,https://montrosecounty.data.socrata.com/api,0,active
mooresvillenc.data.socrata.com,,https://mooresvillenc.data.socrata.com,socrata,Open data portal,,,,,,https://mooresvillenc.data.socrata.com/api,0,active
moreheadcitync.data.socrata.com,,https://moreheadcitync.data.socrata.com,socrata,Open data portal,,,,,,https://moreheadcitync.data.socrata.com/api,0,active
moreno-valley.data.socrata.com,Open Data | City of Moreno Valley,https://moreno-valley.data.socrata.com,socrata,Open data portal,federal,US,United States,Moreno Valley Data Catalog,Local government,https://moreno-valley.data.socrata.com/api,1,active
mtdesert.data.socrata.com,,https://mtdesert.data.socrata.com,socrata,Open data portal,,,,,,https://mtdesert.data.socrata.com/api,0,active
murfreesboro.data.socrata.com,,https://murfreesboro.data.socrata.com,socrata,Open data portal,,,,,,https://murfreesboro.data.socrata.com/api,0,active
mydata.iadb.org,IDB Open Data Catalog,https://mydata.iadb.org,socrata,Open data portal,international,World,World,Inter-American Development Bank,International,https://mydata.iadb.org/api,0,active
mydata.iowa.gov,Iowa Data Catalog (mydata.iowa.gov),https://mydata.iowa.gov,socrata,Open data portal,state,US,United States,State of Iowa,Regional government,https://mydata.iowa.gov/api,446,active
napervilleil-pd.data.socrata.com,,https://napervilleil-pd.data.socrata.com,socrata,Open data portal,,,,,,https://napervilleil-pd.data.socrata.com/api,0,active
nasa-test-0.demo.socrata.com,,https://nasa-test-0.demo.socrata.com,socrata,Open data portal,,,,,,https://nasa-test-0.demo.socrata.com/api,1,active
nassaucountycircuitcourt.data.socrata.com,,https://nassaucountycircuitcourt.data.socrata.com,socrata,Open data portal,,,,,,https://nassaucountycircuitcourt.data.socrata.com/api,0,active
nesed-reporting-dev.data.socrata.com,,https://nesed-reporting-dev.data.socrata.com,socrata,Open data portal,,,,,,https://nesed-reporting-dev.data.socrata.com/api,0,active
newcastle.data.socrata.com,,https://newcastle.data.socrata.com,socrata,Open data portal,,,,,,https://newcastle.data.socrata.com/api,5,active
nnps-odp.data.socrata.com,,https://nnps-odp.data.socrata.com,socrata,Open data portal,,,,,,https://nnps-odp.data.socrata.com/api,2,active
norfolk-performance.demo.socrata.com,Open Data Portal | Tyler Data & Insights,https://norfolk-performance.demo.socrata.com,socrata,Open data portal,local,US,United States,"City of Norfolk, VA",Local government,https://norfolk-performance.demo.socrata.com/api,2,active
northbayvillagefl.data.socrata.com,,https://northbayvillagefl.data.socrata.com,socrata,Open data portal,,,,,,https://northbayvillagefl.data.socrata.com/api,0,active
northmariana-guam.data.socrata.com,,https://northmariana-guam.data.socrata.com,socrata,Open data portal,,,,,,https://northmariana-guam.data.socrata.com/api,0,active
northmiamibeach-fl.data.socrata.com,,https://northmiamibeach-fl.data.socrata.com,socrata,Open data portal,,,,,,https://northmiamibeach-fl.data.socrata.com/api,0,active
northmiamifl.data.socrata.com,,https://northmiamifl.data.socrata.com,socrata,Open data portal,,,,,,https://northmiamifl.data.socrata.com/api,0,active
nvof-open.data.socrata.com,,https://nvof-open.data.socrata.com,socrata,Open data portal,,,,,,https://nvof-open.data.socrata.com/api,10,active
nyc-scgc.data.socrata.com,,https://nyc-scgc.data.socrata.com,socrata,Open data portal,,,,,,https://nyc-scgc.data.socrata.com/api,7,active
odessatx.data.socrata.com,,https://odessatx.data.socrata.com,socrata,Open data portal,,,,,,https://odessatx.data.socrata.com/api,0,active
ofallonmo.data.socrata.com,,https://ofallonmo.data.socrata.com,socrata,Open data portal,,,,,,https://ofallonmo.data.socrata.com/api,0,active
ogdencity.data.socrata.com,,https://ogdencity.data.socrata.com,socrata,Open data portal,,,,,,https://ogdencity.data.socrata.com/api,0,active
ogunquit.data.socrata.com,,https://ogunquit.data.socrata.com,socrata,Open data portal,,,,,,https://ogunquit.data.socrata.com/api,0,active
olmsteadcountymn.data.socrata.com,,https://olmsteadcountymn.data.socrata.com,socrata,Open data portal,,,,,,https://olmsteadcountymn.data.socrata.com/api,2,active
ometro.data.socrata.com,,https://ometro.data.socrata.com,socrata,Open data portal,,,,,,https://ometro.data.socrata.com/api,0,active
